City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Right Now,Country,Date
522,Kalaleh,37.3807,55.4916,46.63,43,77,9.84,broken clouds,IR,2022-01-31 23:56:01
523,Qaqortoq,60.7167,-46.0333,20.93,76,97,19.42,overcast clouds,GL,2022-01-31 23:56:02
524,Lock Haven,41.137,-77.4469,29.35,76,84,1.92,broken clouds,US,2022-01-31 23:56:02
525,Verkhoyansk,67.5447,133.385,-28.68,98,100,1.63,overcast clouds,RU,2022-01-31 23:56:03
526,Sarandi,-23.4436,-51.8739,80.15,65,40,4.61,scattered clouds,BR,2022-01-31 23:56:03
527,Mahanoro,-19.9,48.8,75.31,85,61,5.91,light rain,MG,2022-01-31 23:56:03
528,Savyntsi,49.4026,37.0627,29.12,92,99,14.27,overcast clouds,UA,2022-01-31 23:56:04
529,Bayan,46.0833,127.4,-10.03,99,96,4.32,overcast clouds,CN,2022-01-31 23:56:04
530,Bungu,-7.6337,39.0582,71.65,97,75,3.33,light rain,TZ,2022-01-31 23:56:05
531,Porterville,36.0652,-119.0168,57.78,47,100,1.43,overcast clouds,US,2022-01-31 23:56:05
532,Roald,62.5833,6.1333,31.33,93,100,12.66,light snow,NO,2022-01-31 23:56:06
533,Ayan,56.45,138.1667,-0.29,67,99,15.95,overcast clouds,RU,2022-01-31 23:56:06
534,Pekalongan,-6.8886,109.6753,79.02,81,99,5.37,overcast clouds,ID,2022-01-31 23:56:06
535,Suzuka,34.8833,136.5833,42.69,66,19,4.25,few clouds,JP,2022-01-31 23:56:07
536,Rock Sound,24.9,-76.2,68.22,58,13,16.13,few clouds,BS,2022-01-31 23:56:07
537,Sigli,5.3848,95.9609,76.64,83,98,3.8,overcast clouds,ID,2022-01-31 23:56:07
538,Buluang,13.3068,123.3425,77.49,83,44,4.41,scattered clouds,PH,2022-01-31 23:56:08
539,Chase,50.8165,-119.6857,38.95,88,23,2.51,few clouds,CA,2022-01-31 23:56:08
540,Chandler,33.3062,-111.8412,70.23,21,76,2.28,broken clouds,US,2022-01-31 23:51:28
541,Denpasar,-8.65,115.2167,82.06,78,40,10.36,scattered clouds,ID,2022-01-31 23:55:01
542,Kamariotissa,40.4833,25.4667,52.61,53,100,17.81,overcast clouds,GR,2022-01-31 23:56:09
543,Bubaque,11.2833,-15.8333,77.52,67,88,13.18,overcast clouds,GW,2022-01-31 23:52:38
544,Whitehorse,60.7161,-135.0538,-1.89,64,0,5.99,clear sky,CA,2022-01-31 23:52:55
545,Ferme-Neuve,46.7001,-75.4493,13.78,96,72,2.13,broken clouds,CA,2022-01-31 23:56:10
546,Biala Podlaska,52.0324,23.1165,28.08,82,62,9.98,broken clouds,PL,2022-01-31 23:56:10
547,Jalu,29.0331,21.5482,53.33,66,47,9.42,scattered clouds,LY,2022-01-31 23:56:10
548,Kiunga,-6.1219,141.2906,75.81,91,100,1.41,overcast clouds,PG,2022-01-31 23:56:11
549,Te Anau,-45.4167,167.7167,72.43,44,92,2.15,overcast clouds,NZ,2022-01-31 23:56:11
550,Shahreza,32.0339,51.8794,33.51,95,100,0.27,snow,IR,2022-01-31 23:56:12
551,Byron Bay,-28.65,153.6167,89.06,64,46,1.66,scattered clouds,AU,2022-01-31 23:56:12
552,Zhigansk,66.7697,123.3711,-30.69,99,88,7.34,overcast clouds,RU,2022-01-31 23:54:02
553,Yeppoon,-23.1333,150.7333,87.58,60,27,5.44,scattered clouds,AU,2022-01-31 23:53:00
554,Tsumeb,-19.2333,17.7167,67.55,82,100,11.79,overcast clouds,NA,2022-01-31 23:56:13
555,Oranjestad,12.524,-70.027,78.75,78,20,12.66,few clouds,AW,2022-01-31 23:57:13
556,Rotnes,60.0571,10.8614,24.73,82,67,2.77,broken clouds,NO,2022-01-31 23:57:13
557,Fukue,32.6881,128.8419,43.16,70,75,1.14,broken clouds,JP,2022-01-31 23:57:14
558,Buraydah,26.326,43.975,54.05,34,10,8.59,clear sky,SA,2022-01-31 23:57:14
559,Mangan,27.5167,88.5333,46.89,94,100,2.13,overcast clouds,IN,2022-01-31 23:57:14
560,Kaili,-3.4626,120.2147,72.72,79,99,0.43,light rain,ID,2022-01-31 23:57:15
561,Eyl,7.9803,49.8164,75.24,81,40,13.33,scattered clouds,SO,2022-01-31 23:54:10
562,Westport,41.1415,-73.3579,26.8,65,57,1.99,broken clouds,US,2022-01-31 23:56:48
563,Hualmay,-11.0964,-77.6139,71.37,81,71,8.59,broken clouds,PE,2022-01-31 23:57:15
564,Aykhal,66.0,111.5,-27.47,100,89,4.97,overcast clouds,RU,2022-01-31 23:57:16
565,Poum,-20.2333,164.0167,81.16,73,89,11.61,overcast clouds,NC,2022-01-31 23:57:16
566,Ipixuna,-1.7625,-48.8043,76.95,91,100,3.24,heavy intensity rain,BR,2022-01-31 23:57:16
567,Vallenar,-28.5708,-70.7581,71.51,51,5,4.41,clear sky,CL,2022-01-31 23:57:17
568,Keetmanshoop,-26.5833,18.1333,77.34,61,69,3.85,broken clouds,NA,2022-01-31 23:57:17
569,Kuznechnoye,61.12,29.8686,25.0,94,100,8.43,light snow,RU,2022-01-31 23:57:17
570,Kalamazoo,42.2506,-85.55,26.58,72,55,9.86,broken clouds,US,2022-01-31 23:57:18
571,Sterling,39.0062,-77.4286,32.14,62,29,1.99,scattered clouds,US,2022-01-31 23:56:01
572,Kambove,-10.8764,26.5969,60.67,97,99,2.75,overcast clouds,CD,2022-01-31 23:57:18
573,Comodoro Rivadavia,-45.8667,-67.5,75.06,23,58,25.32,broken clouds,AR,2022-01-31 23:57:19
574,Lerwick,60.1545,-1.1494,41.0,97,100,27.09,overcast clouds,GB,2022-01-31 23:54:36
575,Polyarnyy,69.1989,33.4478,-8.54,100,94,9.26,overcast clouds,RU,2022-01-31 23:57:19
576,Vanderhoof,54.0166,-124.0198,19.62,94,99,1.99,overcast clouds,CA,2022-01-31 23:57:20
577,Methoni,36.8197,21.7049,54.21,78,96,21.99,overcast clouds,GR,2022-01-31 23:57:20
578,Margate,51.3813,1.3862,41.95,83,38,1.99,scattered clouds,GB,2022-01-31 23:55:18
579,Madhupur,24.25,86.65,57.34,56,6,4.76,clear sky,IN,2022-01-31 23:57:20
580,Oksfjord,70.2396,22.3479,20.32,77,100,8.66,light snow,NO,2022-01-31 23:57:21
581,Praia,14.9215,-23.5087,70.34,88,0,13.8,clear sky,CV,2022-01-31 23:57:21
582,Port Lincoln,-34.7333,135.8667,64.49,60,72,21.59,broken clouds,AU,2022-01-31 23:57:21
583,Belaya Gora,68.5333,146.4167,-15.27,94,100,2.62,overcast clouds,RU,2022-01-31 23:57:22
584,Honiara,-9.4333,159.95,85.93,72,95,3.94,overcast clouds,SB,2022-01-31 23:52:57
585,Polewali,-3.4324,119.3435,79.9,66,91,1.88,overcast clouds,ID,2022-01-31 23:57:22
586,Itarema,-2.9248,-39.9167,79.12,77,14,12.21,few clouds,BR,2022-01-31 23:57:23
587,Croydon,40.0873,-74.9035,29.26,66,81,5.17,broken clouds,US,2022-01-31 23:57:23
588,Nargana,9.4428,-78.5906,78.42,75,32,13.29,scattered clouds,PA,2022-01-31 23:57:23
589,Ballina,-28.8667,153.5667,86.77,75,35,3.44,scattered clouds,AU,2022-01-31 23:57:24
590,Sampit,-2.5333,112.95,76.39,86,100,1.28,overcast clouds,ID,2022-01-31 23:57:24
591,Eureka,40.8021,-124.1637,55.74,70,83,10.0,broken clouds,US,2022-01-31 23:57:24
592,Visby,57.6409,18.296,28.62,69,100,11.5,overcast clouds,SE,2022-01-31 23:57:25
593,Roma,43.2128,-75.4557,16.86,69,12,3.27,few clouds,US,2022-01-31 23:57:25
594,Lodja,-3.4833,23.4333,69.37,98,100,3.42,overcast clouds,CD,2022-01-31 23:57:25
595,Kostelec Nad Labem,50.2265,14.5855,37.36,85,100,8.05,overcast clouds,CZ,2022-01-31 23:57:26
596,Pauini,-7.7136,-66.9764,78.58,77,96,1.99,overcast clouds,BR,2022-01-31 23:57:26
597,Yar-Sale,66.8333,70.8333,-16.76,100,68,5.55,broken clouds,RU,2022-01-31 23:57:27
598,Kaka,37.3482,59.6143,43.52,39,33,4.07,scattered clouds,TM,2022-01-31 23:57:27
599,Lac Du Bonnet,50.2536,-96.0612,25.0,91,100,10.33,overcast clouds,CA,2022-01-31 23:53:54
600,Oyem,1.5995,11.5793,67.95,89,98,2.68,overcast clouds,GA,2022-01-31 23:57:28
601,Tevaitoa,-16.7833,-151.5,80.92,73,5,20.56,clear sky,PF,2022-01-31 23:58:28
602,Rebrikha,53.0733,82.3408,7.61,97,97,6.06,overcast clouds,RU,2022-01-31 23:58:28
603,Ibitinga,-21.7578,-48.8289,76.59,96,99,4.41,overcast clouds,BR,2022-01-31 23:58:29
604,Naze,28.3667,129.4833,50.92,60,69,5.46,broken clouds,JP,2022-01-31 23:58:29
605,Demyansk,57.643,32.466,24.98,98,100,3.27,snow,RU,2022-01-31 23:58:29
606,Vestmanna,62.1564,-7.1664,45.52,81,100,32.21,overcast clouds,FO,2022-01-31 23:58:30
607,San Antonio,29.4241,-98.4936,63.05,88,75,1.01,broken clouds,US,2022-01-31 23:55:48
608,Tandil,-37.3217,-59.1332,58.08,38,46,4.18,scattered clouds,AR,2022-01-31 23:58:30
609,Santa Catalina,9.3337,122.8637,79.65,81,100,7.23,overcast clouds,PH,2022-01-31 23:58:30
610,Kapiri Mposhi,-13.9652,28.6809,60.03,97,17,3.47,few clouds,ZM,2022-01-31 23:58:31
611,Grand Gaube,-20.0064,57.6608,79.38,70,65,5.99,broken clouds,MU,2022-01-31 23:58:31
612,Kaliningrad,54.7065,20.511,32.05,63,99,10.92,overcast clouds,RU,2022-01-31 23:57:33
613,Waipawa,-41.4122,175.5153,74.03,55,98,7.4,overcast clouds,NZ,2022-01-31 23:58:32
614,Guaraniacu,-25.1008,-52.8781,76.06,65,57,0.58,broken clouds,BR,2022-01-31 23:58:32
615,Mbekenyera,-10.0,38.9833,69.15,97,35,3.13,scattered clouds,TZ,2022-01-31 23:58:32
616,Jaguarao,-32.5661,-53.3758,66.58,60,41,13.0,scattered clouds,BR,2022-01-31 23:58:33
617,Pemangkat,1.1667,108.9667,76.48,87,79,4.21,broken clouds,ID,2022-01-31 23:58:33
618,Smithers,54.7804,-127.1743,26.92,93,75,2.3,light shower snow,CA,2022-01-31 23:58:34
619,Camacha,33.0833,-16.3333,62.53,82,40,21.85,scattered clouds,PT,2022-01-31 23:58:34
620,Inuvik,68.3499,-133.7218,1.44,81,75,8.05,light snow,CA,2022-01-31 23:58:34
621,San Joaquin,37.9333,-121.3011,63.18,57,100,5.75,overcast clouds,US,2022-01-31 23:58:35
622,Saint-Joseph,-21.3667,55.6167,77.38,79,100,15.43,overcast clouds,RE,2022-01-31 23:58:35
623,Taonan,45.3333,122.7833,-5.69,88,7,4.34,clear sky,CN,2022-01-31 23:58:35
624,Piacabucu,-10.4056,-36.4344,79.27,77,5,7.52,clear sky,BR,2022-01-31 23:58:36
625,Zhangjiakou,40.81,114.8794,6.08,62,3,4.61,light snow,CN,2022-01-31 23:57:01
626,Alofi,-19.0595,-169.9187,78.69,83,75,9.22,broken clouds,NU,2022-01-31 23:57:11
627,Peterhead,57.5058,-1.7981,48.56,88,100,21.34,overcast clouds,GB,2022-01-31 23:58:36
628,Pasighat,28.0667,95.3333,55.26,77,95,2.1,overcast clouds,IN,2022-01-31 23:57:54
629,Abatskoye,56.2875,70.4555,15.53,97,94,4.97,overcast clouds,RU,2022-01-31 23:58:37
630,Carballo,43.213,-8.691,50.02,84,11,9.84,few clouds,ES,2022-01-31 23:58:37
631,Pucallpa,-8.3791,-74.5539,78.84,83,40,2.3,scattered clouds,PE,2022-01-31 23:58:37
632,Bardiyah,31.7561,25.0865,55.53,69,40,11.88,scattered clouds,LY,2022-01-31 23:58:38
633,Oak Ridge,36.0104,-84.2696,45.25,49,28,1.5,scattered clouds,US,2022-01-31 23:58:24
634,Benito Juarez,19.385,-99.165,72.84,29,48,1.01,scattered clouds,MX,2022-01-31 23:58:38
635,Santarem,-2.4431,-54.7083,80.73,89,40,5.75,scattered clouds,BR,2022-01-31 23:58:39
636,Carlisle,40.2015,-77.1889,31.42,90,40,2.98,scattered clouds,US,2022-01-31 23:58:00
637,Ekimchan,53.0667,132.9667,-15.2,99,98,2.21,overcast clouds,RU,2022-01-31 23:58:39
638,Balangiga,11.1097,125.3875,79.16,84,71,8.05,broken clouds,PH,2022-01-31 23:58:39
639,Lagos,6.5833,3.75,79.12,85,7,1.61,clear sky,NG,2022-01-31 23:55:49
640,Leshukonskoye,64.8989,45.7622,-0.11,99,100,3.38,overcast clouds,RU,2022-01-31 23:56:28
641,Teguldet,57.3064,88.1667,-3.68,99,77,3.06,broken clouds,RU,2022-01-31 23:58:40
642,Brighton,50.8284,-0.1395,44.33,83,23,5.99,few clouds,GB,2022-01-31 23:58:40
643,Zarubino,42.63,131.0922,15.82,63,52,7.18,broken clouds,RU,2022-01-31 23:58:41
644,Roebourne,-20.7833,117.1333,86.63,66,82,3.94,light rain,AU,2022-01-31 23:58:41
645,Esna,25.2934,32.554,50.02,59,0,6.11,clear sky,EG,2022-01-31 23:58:42
646,Dumas,35.8656,-101.9732,62.53,20,0,16.11,clear sky,US,2022-01-31 23:58:42
647,Tchaourou,8.8865,2.5975,75.54,11,100,9.15,overcast clouds,BJ,2022-01-31 23:58:42
648,Rayong,12.8333,101.4333,80.73,99,27,4.07,scattered clouds,TH,2022-01-31 23:58:43
649,Prado,-17.3411,-39.2208,78.33,88,2,10.65,clear sky,BR,2022-01-31 23:59:43
650,Kalmunai,7.4167,81.8167,78.01,68,99,7.96,overcast clouds,LK,2022-01-31 23:59:15
651,Weinan,34.5036,109.5089,26.29,52,6,2.21,clear sky,CN,2022-01-31 23:59:43
652,Awjilah,29.1081,21.2869,53.49,65,57,9.6,broken clouds,LY,2022-01-31 23:59:44
653,Shaunavon,49.6501,-108.4181,6.58,91,98,29.1,light snow,CA,2022-01-31 23:59:44
654,Nouadhibou,20.931,-17.0347,66.18,77,100,9.22,overcast clouds,MR,2022-01-31 23:56:18
655,Coari,-4.085,-63.1414,74.44,96,99,2.48,overcast clouds,BR,2022-01-31 23:59:45
656,Ridgecrest,35.6225,-117.6709,59.68,17,100,1.28,overcast clouds,US,2022-01-31 23:56:10
657,Santiago Del Estero,-27.7951,-64.2615,85.06,31,72,7.14,broken clouds,AR,2022-01-31 23:58:32
658,Lazaro Cardenas,17.9583,-102.2,79.29,62,0,8.34,clear sky,MX,2022-01-31 23:59:45
659,Amapa,1.0,-52.0,71.53,99,90,2.13,overcast clouds,BR,2022-01-31 23:59:46
660,Waiuku,-37.25,174.75,78.46,62,100,11.23,overcast clouds,NZ,2022-01-31 23:59:46
661,Rahatgarh,23.7833,78.3667,56.21,57,0,2.66,clear sky,IN,2022-01-31 23:59:47
662,Chervone,49.9564,28.8645,21.07,93,86,9.33,overcast clouds,UA,2022-01-31 23:59:47
663,Panukulan,14.9333,121.8144,77.63,78,98,18.66,light rain,PH,2022-01-31 23:59:47
664,Stokmarknes,68.5646,14.9108,23.49,82,98,5.68,overcast clouds,NO,2022-01-31 23:59:48
665,Cassilandia,-19.1133,-51.7342,70.99,92,100,3.33,overcast clouds,BR,2022-01-31 23:59:48
666,Mogadishu,2.0371,45.3438,77.2,83,70,15.21,broken clouds,SO,2022-01-31 23:56:19
667,Shebunino,46.4339,141.8603,24.15,67,100,14.38,overcast clouds,RU,2022-01-31 23:59:48
668,Hanmer Springs,-42.5167,172.8167,86.32,23,100,0.78,overcast clouds,NZ,2022-01-31 23:59:49
669,Adrar,20.5022,-10.0711,73.67,14,100,10.71,overcast clouds,MR,2022-01-31 23:56:06
670,Agadez,19.75,10.25,50.81,26,0,6.06,clear sky,NE,2022-01-31 23:59:49
671,Monrovia,6.3005,-10.7969,76.77,88,38,4.68,scattered clouds,LR,2022-01-31 23:59:50
672,Manokwari,-0.8667,134.0833,78.76,74,100,11.21,overcast clouds,ID,2022-01-31 23:59:50
673,Aksarayskiy,46.7924,48.0119,26.55,93,75,4.68,broken clouds,RU,2022-01-31 23:59:50
674,Manono,-7.3,27.4167,66.27,99,98,2.73,overcast clouds,CD,2022-01-31 23:59:51
675,Songjianghe,42.1859,127.479,9.18,85,100,1.52,overcast clouds,CN,2022-01-31 23:59:51
676,Pointe Michel,15.25,-61.3833,77.85,75,58,10.36,broken clouds,DM,2022-01-31 23:59:51
677,Baruun-Urt,46.6806,113.2792,-11.69,95,10,5.48,clear sky,MN,2022-01-31 23:58:04
678,Bratsk,56.1325,101.6142,-10.66,100,100,1.66,overcast clouds,RU,2022-01-31 23:59:52
679,Petropavlovka,50.6114,105.3196,-14.48,96,65,3.31,broken clouds,RU,2022-01-31 23:59:52
680,Aasiaat,68.7098,-52.8699,7.43,80,100,13.02,overcast clouds,GL,2022-01-31 23:59:53
681,Greymouth,-42.4667,171.2,72.16,57,100,6.64,overcast clouds,NZ,2022-01-31 23:59:53
682,Wilmington,34.2257,-77.9447,43.92,84,17,3.15,few clouds,US,2022-01-31 23:56:18
683,Pontianak,-0.0333,109.3333,73.38,94,40,3.44,mist,ID,2022-01-31 23:59:54
684,Nguruka,-5.1092,31.0419,65.14,97,100,3.33,light rain,TZ,2022-01-31 23:59:54
685,North Myrtle Beach,33.816,-78.68,45.25,82,72,1.01,broken clouds,US,2022-01-31 23:59:54
686,Muncar,-8.4333,114.3333,79.16,80,99,3.24,overcast clouds,ID,2022-01-31 23:59:55
687,Urucui,-7.2294,-44.5561,76.73,77,56,1.97,broken clouds,BR,2022-01-31 23:59:55
688,Haapiti,-17.5667,-149.8667,85.73,74,7,19.82,light rain,PF,2022-01-31 23:59:55
689,Bilibino,68.0546,166.4372,7.56,68,100,5.28,overcast clouds,RU,2022-01-31 23:57:51
690,Sarkand,45.41,79.9186,19.92,72,97,5.64,overcast clouds,KZ,2022-01-31 23:59:56
691,Mangrol,21.1167,70.1167,69.49,80,0,10.54,clear sky,IN,2022-01-31 23:59:56
692,Lincoln,40.8,-96.667,55.99,26,100,11.3,overcast clouds,US,2022-01-31 23:59:45
693,Zhicheng,30.2956,111.5047,37.65,68,53,1.03,broken clouds,CN,2022-01-31 23:59:57
